iter,continuity,x-velocity,y-velocity
1,1.0,0.003867434602896552,0.001494384478138871
2,1.0,0.002967950405759224,0.0005054859945511394
3,0.6549584082187979,0.002188862459511158,0.0003015047924987373
4,0.3925792748370107,0.001628222238819851,0.0002218911605712246
5,0.2756275180929749,0.001343338958922593,0.000175979534773023
6,0.2230906838911481,0.001130449859305873,0.0001464663927910669
7,0.1960806498861172,0.0009693030480391773,0.0001243627277755762
8,0.1763672281330454,0.0008658187816709866,0.0001094124916002957
9,0.1554730937272071,0.0007805927319399462,9.618611764861048e-05
10,0.1405950014395815,0.0007201215621279332,8.716863143510638e-05
11,0.1269007872393469,0.0006604515039450206,8.005489526710976e-05
12,0.114159193970139,0.0006114006538144049,7.37167525265016e-05
13,0.1003817694115469,0.0005749710703530876,6.802543912854398e-05
14,0.0887878406169941,0.0005465843424756378,6.390904815005297e-05
15,0.08774018690947495,0.0005075198540336954,5.968773557735996e-05
16,0.07795408873396253,0.0004835923733246231,5.60754914006965e-05
17,0.07013812010279875,0.0004631037216981855,5.299840599690426e-05
18,0.0654177706472763,0.0004404617748041277,5.015266404694287e-05
19,0.06041246367910046,0.0004211098682018729,4.757552564226768e-05
20,0.05473326703157321,0.0004042425660882431,4.562601703494534e-05
21,0.05438741047429192,0.0003846828303052857,4.342521662072543e-05
22,0.04794449301980508,0.0003710501182197099,4.152902375831468e-05
23,0.04423776085404062,0.0003581958758542856,3.969176962122817e-05
24,0.04282197718741845,0.0003441160944222013,3.808985997465032e-05
25,0.03957705840685615,0.0003328101710167328,3.659857644995007e-05
26,0.03807140739190853,0.0003212739724810837,3.521082493433229e-05
27,0.0356535760480546,0.0003103453701897944,3.392502318933886e-05
28,0.03354584208932396,0.0003003846582077098,3.269284009696781e-05
29,0.031526354163491,0.000291463267437732,3.154737340310703e-05
30,0.03115909421354188,0.0002816514045435811,3.054060043452732e-05
31,0.02917030999116215,0.0002736852075834314,2.950651398480569e-05
32,0.02828903120800943,0.0002652665443869194,2.856802110791869e-05
33,0.02678409169500369,0.0002580010240704438,2.766386349933108e-05
34,0.02610993514323439,0.0002502964097533104,2.685298700207476e-05
35,0.02466164293986215,0.0002436179815255415,2.60301959321268e-05
36,0.02350578006723836,0.0002371831737341996,2.525934875211578e-05
37,0.02334505140249085,0.0002304438392133549,2.459814452428015e-05
38,0.02202366030098945,0.0002244274038950378,2.390527546564577e-05
39,0.02103951566395984,0.0002186767378201315,2.323640791651251e-05
40,0.02002421203144986,0.0002131269814509621,2.264575358416107e-05
41,0.01934099663704345,0.0002079402992624576,2.201544064547772e-05
42,0.01926649824055871,0.000202557352554224,2.152230069228543e-05
43,0.01840502763719444,0.0001977232488504,2.095023444234411e-05
44,0.01783846202609999,0.0001930539914709943,2.042441011774362e-05
45,0.01760983021178699,0.0001882171467966466,2.001169306201781e-05
46,0.01652122350724929,0.00018387540095,1.952831856881201e-05
47,0.01602330119925971,0.0001797126964189561,1.903788245772833e-05
