iter,continuity,x-velocity,y-velocity
1,1.0,0.001424540090371026,0.0008241737740020522
2,1.0,0.001081227993267814,0.000264253212912315
3,0.662414463352454,0.0008369051982408044,0.0001743334564373748
4,0.4358599111273094,0.0006446476950350782,0.0001338359965850076
5,0.3182113147501061,0.0005297119230866419,0.0001104784441343774
6,0.2515149453340869,0.0004501398764678353,9.416612784987827e-05
7,0.2140290551288661,0.000400323516348388,8.216699314182583e-05
8,0.1840163017303221,0.0003635178753513794,7.312425218262804e-05
9,0.1831991579309115,0.0003221738224518361,6.56646874925271e-05
10,0.1577513676148012,0.0002994239201796192,6.032927835998959e-05
11,0.137970084319243,0.0002805309695305041,5.597974115004131e-05
12,0.1234692816017289,0.0002642582610723707,5.242125993696273e-05
13,0.1102927258899107,0.0002499647431319421,4.944405417332673e-05
14,0.09752351502155314,0.0002414646934475222,4.715264286094731e-05
15,0.09843929031987902,0.0002248390787243163,4.435366002049256e-05
16,0.08751451194544176,0.0002166293355267508,4.248110804105342e-05
17,0.07852119033934786,0.0002091534929592503,4.08491779943299e-05
18,0.07299467977736439,0.0002017552823441525,3.933819991255589e-05
19,0.0675754481123551,0.000195046314115705,3.788628701850189e-05
20,0.06189136106558463,0.0001881437684002125,3.656759520472074e-05
21,0.0577273448684034,0.0001829387875215484,3.539446613790164e-05
22,0.0545055399490731,0.0001776724728971572,3.434033216673172e-05
23,0.05132485761173034,0.0001725663208546337,3.340588446446186e-05
24,0.04860003781060882,0.000167946720424969,3.242693782293013e-05
25,0.04796000275732595,0.0001638367528693854,3.155299970704757e-05
26,0.04460944547335301,0.0001597673712954022,3.081358903328044e-05
27,0.04205519918184784,0.0001561511878922754,3.006024142406199e-05
28,0.03903791096663654,0.0001525436885270033,2.939299795897068e-05
29,0.0373395342566755,0.0001493858568167716,2.871365868933883e-05
30,0.03587307961548527,0.0001462718297815458,2.810138131612281e-05
31,0.03471217280501862,0.0001432638421040265,2.754821370130748e-05
32,0.03286664164152152,0.0001404435727356328,2.700921742791477e-05
33,0.03161724684881959,0.0001377770044857031,2.649440505562148e-05
34,0.03055215998441476,0.0001352828454633138,2.599505066910487e-05
35,0.02927653005946772,0.0001328964749437733,2.553827757354046e-05
36,0.02803120252901879,0.0001305866661160784,2.510458043883761e-05
37,0.02710886903091168,0.0001283085980084357,2.470316432038121e-05
38,0.02589038914876162,0.0001262077520672541,2.42805152994205e-05
39,0.02531670897250721,0.0001242880403800292,2.388684577659895e-05
40,0.02422854715958624,0.0001223174087413188,2.355252336674833e-05
41,0.02323651575338103,0.0001204577452093836,2.319698160309471e-05
42,0.02242983882435773,0.00011869620797846,2.286430731261693e-05
43,0.02213156445493911,0.0001170618500564188,2.253503321556338e-05
44,0.02167350624406096,0.0001153913621764318,2.222878933125811e-05
45,0.02089995959397512,0.0001137202979249883,2.196502737704748e-05
46,0.0206397133019084,0.0001122051112202231,2.165031561022985e-05
47,0.01983795936729437,0.0001106871996223715,2.140067177143935e-05
48,0.01943648336147821,0.0001093022364459837,2.111943036192564e-05
49,0.01859556919454877,0.0001078825989032005,2.088475445628117e-05
50,0.01812636133410386,0.0001065762961508212,2.06249042592089e-05
51,0.01759103018708263,0.0001052824721035602,2.03934605008534e-05
52,0.01715119370584444,0.0001040202350745943,2.016394481831719e-05
53,0.01670089706027076,0.0001027967494955625,1.99549922522938e-05
54,0.01634828011485526,0.0001015619178785077,1.975144136901086e-05
55,0.01601594015775448,0.0001004469642478022,1.953300619220038e-05
56,0.01552907826932695,9.930033265578438e-05,1.935339651232054e-05
57,0.01517748569353775,9.822941785748474e-05,1.914978197234361e-05
58,0.0148438715386375,9.741799663388243e-05,1.895867497320734e-05
59,0.01517618549517723,9.609723948227255e-05,1.878558381219164e-05
60,0.01477697572925873,9.5098070026327e-05,1.860122058769153e-05
61,0.01427581596412032,9.412318674762398e-05,1.844585857605415e-05
62,0.01394091794325099,9.322671082501863e-05,1.826840484665357e-05
63,0.01363520006587107,9.232951438780723e-05,1.811168543078334e-05
64,0.0133590912954861,9.143036166369388e-05,1.795509792672771e-05
65,0.01315133476452188,9.055111940591038e-05,1.780331168068751e-05
66,0.01288626126051405,8.970513053003418e-05,1.765459788227245e-05
67,0.01265636358585246,8.885485869907444e-05,1.751701888217906e-05
68,0.01245058689390568,8.803680556855348e-05,1.73775787619752e-05
69,0.01225709750759708,8.725221736614933e-05,1.724052703960126e-05
70,0.01203176800869499,8.647346151429138e-05,1.711009944682344e-05
71,0.01184202873390887,8.569809308407397e-05,1.698681468389017e-05
72,0.01164470109066644,8.495241878853992e-05,1.685791553105655e-05
73,0.01146617235140716,8.423285459101365e-05,1.673567445977587e-05
74,0.01130663729415586,8.352827017104803e-05,1.661626922351497e-05
75,0.01111227127720008,8.282870557096307e-05,1.649786292900192e-05
76,0.01091927609678035,8.215097440030765e-05,1.638736201608047e-05
77,0.01075889654902485,8.147543502624086e-05,1.627560721984368e-05
78,0.01057575669485167,8.082002367366753e-05,1.616569206638988e-05
79,0.01036182963288145,8.018944163332179e-05,1.605974050208879e-05
80,0.01020646390211508,7.955403484234539e-05,1.595844996717502e-05
